city,year,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,B1,B2,B3,B4,B5,B6,B7,B8,B9,C1,C2,C3,C4,C5,C6,D1,D2,D3,D4,D5,D6,D7,D8,D9,D10,D11,D12,E1,E2,E3,E5,E6,E7,E9,E10,E11,E13,E14,E15,E17,E18,E19,E21,E22,E23,F1,F2,F3,F5,F6,F7,F9,F10,F11,F13,F14,F15,F17,F18,F19,F21,F22,F23,G1,G2,G3,G5,G6,G7,G9,G10,G11,G13,G14,G15,G17,G18,G19,H1,H2,H4,H5,H7,H8,H10,H11,H13,H14,H16,I1,I2,I4,I5,I7,I8,I10,I11,I13,I14,I16,J1,J2,J4,J5,J7,J8,J10,J11,J13,J14,J16
"Miami city, Florida",2006-2010,8090.0,35545.0,43635.0,7640.0,21070.0,28710.0,9125.0,18045.0,27170.0,5305.0,7275.0,12580.0,22900.0,14080.0,36980.0,53060.0,96015.0,149075.0,28530.0,63080.0,91610.0,24045.0,30695.0,54740.0,485.0,2245.0,2730.0,17445.0,38890.0,56335.0,35130.0,54880.0,90010.0,25140.0,34140.0,59280.0,11515.0,26320.0,37835.0,15930.0,33165.0,49095.0,485.0,2390.0,2875.0,34085.0,6825.0,2730.0,24335.0,4380.0,0.0,17435.0,9735.0,0.0,5295.0,7290.0,0.0,10460.0,26520.0,0.0,91610.0,54740.0,2730.0,27395.0,5910.0,2245.0,18805.0,2270.0,0.0,11420.0,6625.0,0.0,2585.0,4690.0,0.0,2875.0,11205.0,0.0,63080.0,30695.0,2245.0,6690.0,915.0,485.0,5530.0,2110.0,0.0,6015.0,3110.0,0.0,2710.0,2600.0,0.0,7585.0,15315.0,0.0,33750.0,27970.0,23720.0,12685.0,15990.0,5355.0,4465.0,1285.0,8995.0,1795.0,86920.0,27080.0,22500.0,18290.0,8695.0,10130.0,1710.0,2015.0,190.0,1970.0,70.0,59485.0,6670.0,5470.0,5430.0,3990.0,5865.0,3650.0,2450.0,1095.0,7030.0,1725.0,27445.0
"Fort Lauderdale city, Florida",2006-2010,4380.0,7870.0,12250.0,4170.0,4795.0,8965.0,6420.0,5785.0,12205.0,4315.0,3130.0,7445.0,23215.0,8740.0,31955.0,42500.0,30320.0,72820.0,19390.0,16735.0,36125.0,22715.0,13070.0,35785.0,390.0,515.0,905.0,10790.0,10190.0,20980.0,31320.0,19610.0,50930.0,23100.0,13865.0,36965.0,8995.0,7135.0,16130.0,10025.0,8740.0,18765.0,390.0,575.0,965.0,10300.0,1040.0,905.0,7555.0,1410.0,0.0,7030.0,5165.0,0.0,3490.0,3955.0,0.0,7740.0,24215.0,0.0,36125.0,35785.0,905.0,6745.0,605.0,515.0,4265.0,530.0,0.0,3170.0,2610.0,0.0,1040.0,2090.0,0.0,1510.0,7235.0,0.0,16735.0,13070.0,515.0,3555.0,435.0,390.0,3290.0,880.0,0.0,3860.0,2555.0,0.0,2450.0,1865.0,0.0,6230.0,16980.0,0.0,10235.0,8960.0,7445.0,4420.0,6725.0,2770.0,3260.0,980.0,7220.0,1625.0,34885.0,6675.0,5945.0,4160.0,2055.0,2980.0,535.0,920.0,45.0,1140.0,160.0,15875.0,3560.0,3015.0,3280.0,2365.0,3750.0,2240.0,2345.0,940.0,6085.0,1465.0,19020.0
"West Palm Beach city, Florida",2006-2010,2240.0,5355.0,7595.0,2330.0,3335.0,5665.0,3590.0,4295.0,7885.0,2705.0,1900.0,4605.0,11235.0,3805.0,15040.0,22095.0,18690.0,40790.0,9850.0,10845.0,20695.0,11950.0,7320.0,19270.0,295.0,530.0,825.0,5045.0,6565.0,11610.0,16755.0,11595.0,28350.0,12160.0,7960.0,20120.0,4905.0,4625.0,9530.0,4740.0,5585.0,10325.0,295.0,530.0,825.0,5835.0,930.0,825.0,4820.0,845.0,0.0,4950.0,2940.0,0.0,2140.0,2460.0,0.0,2950.0,12095.0,0.0,20695.0,19270.0,825.0,4120.0,705.0,530.0,3125.0,210.0,0.0,2655.0,1645.0,0.0,680.0,1220.0,0.0,265.0,3540.0,0.0,10845.0,7320.0,530.0,1715.0,225.0,295.0,1695.0,635.0,0.0,2295.0,1295.0,0.0,1460.0,1240.0,0.0,2685.0,8555.0,0.0,5790.0,4990.0,4725.0,2635.0,4640.0,1575.0,2040.0,560.0,2655.0,560.0,19850.0,4070.0,3580.0,3065.0,1500.0,2355.0,440.0,580.0,40.0,140.0,25.0,10210.0,1715.0,1410.0,1665.0,1140.0,2285.0,1135.0,1465.0,520.0,2515.0,535.0,9645.0
"Wilmington city, Delaware",2006-2010,1920.0,5405.0,7325.0,1465.0,3530.0,4995.0,2475.0,2885.0,5360.0,1415.0,920.0,2335.0,7015.0,2375.0,9390.0,14285.0,15120.0,29405.0,4320.0,8050.0,12370.0,9915.0,6680.0,16595.0,55.0,390.0,445.0,1990.0,4415.0,6405.0,12240.0,10315.0,22555.0,10050.0,7045.0,17095.0,2385.0,3810.0,6195.0,1800.0,3875.0,5675.0,55.0,390.0,445.0,5205.0,1680.0,445.0,3590.0,1405.0,0.0,2375.0,2985.0,0.0,515.0,1820.0,0.0,685.0,8700.0,0.0,12370.0,16595.0,445.0,3815.0,1205.0,390.0,2685.0,845.0,0.0,1325.0,1560.0,0.0,180.0,740.0,0.0,45.0,2330.0,0.0,8050.0,6680.0,390.0,1390.0,475.0,55.0,905.0,560.0,0.0,1050.0,1425.0,0.0,335.0,1080.0,0.0,640.0,6370.0,0.0,5080.0,4015.0,3500.0,1250.0,2190.0,340.0,475.0,25.0,610.0,40.0,11855.0,3690.0,2965.0,2610.0,800.0,1205.0,100.0,145.0,10.0,35.0,0.0,7685.0,1390.0,1050.0,900.0,455.0,990.0,240.0,330.0,15.0,575.0,40.0,4185.0
"Atlanta city, Georgia",2006-2010,7575.0,28445.0,36020.0,5690.0,13900.0,19590.0,9720.0,16240.0,25960.0,6390.0,8095.0,14485.0,56060.0,26340.0,82400.0,85435.0,93010.0,178445.0,30515.0,46390.0,76905.0,53990.0,43965.0,97955.0,930.0,2655.0,3585.0,14570.0,27245.0,41815.0,69930.0,63115.0,133045.0,54835.0,46270.0,101105.0,16210.0,20065.0,36275.0,13460.0,23785.0,37245.0,930.0,2885.0,3815.0,26590.0,5840.0,3585.0,14700.0,4895.0,0.0,15770.0,10185.0,0.0,5695.0,8790.0,0.0,14150.0,68245.0,0.0,76905.0,97955.0,3585.0,20710.0,5080.0,2655.0,10640.0,3260.0,0.0,10080.0,6155.0,0.0,2755.0,5340.0,0.0,2205.0,24130.0,0.0,46390.0,43965.0,2655.0,5880.0,760.0,930.0,4060.0,1635.0,0.0,5690.0,4030.0,0.0,2940.0,3450.0,0.0,11945.0,44115.0,0.0,26125.0,21620.0,14385.0,8010.0,15055.0,4225.0,5080.0,960.0,12870.0,2425.0,73515.0,20245.0,16740.0,10375.0,5290.0,9535.0,1585.0,2260.0,75.0,1435.0,95.0,43850.0,5880.0,4885.0,4015.0,2720.0,5525.0,2645.0,2820.0,885.0,11430.0,2325.0,29670.0
"Sandy Springs city, Georgia",2006-2010,570.0,2725.0,3295.0,795.0,2230.0,3025.0,1300.0,4090.0,5390.0,1055.0,2785.0,3840.0,17140.0,7930.0,25070.0,20860.0,19755.0,40615.0,5530.0,8455.0,13985.0,15280.0,10830.0,26110.0,50.0,470.0,520.0,2375.0,4560.0,6935.0,18435.0,14725.0,33160.0,15340.0,11310.0,26650.0,3210.0,4410.0,7620.0,2245.0,3565.0,5810.0,70.0,470.0,540.0,2630.0,145.0,520.0,2760.0,265.0,0.0,3710.0,1680.0,0.0,1380.0,2460.0,0.0,3505.0,21570.0,0.0,13985.0,26110.0,520.0,2125.0,130.0,470.0,2160.0,70.0,0.0,2875.0,1215.0,0.0,825.0,1960.0,0.0,470.0,7460.0,0.0,8455.0,10830.0,470.0,505.0,15.0,50.0,600.0,195.0,0.0,835.0,465.0,0.0,555.0,500.0,0.0,3035.0,14110.0,0.0,2615.0,2550.0,2725.0,1435.0,3560.0,715.0,1305.0,250.0,3225.0,860.0,13430.0,2125.0,2090.0,2125.0,1020.0,2725.0,285.0,775.0,100.0,225.0,70.0,7975.0,490.0,460.0,600.0,415.0,835.0,430.0,530.0,150.0,3000.0,790.0,5455.0
"Marietta city, Georgia",2006-2010,625.0,2970.0,3595.0,625.0,2005.0,2630.0,1290.0,2985.0,4275.0,940.0,1975.0,2915.0,6945.0,2930.0,9875.0,10425.0,12860.0,23285.0,3175.0,6700.0,9875.0,7175.0,6020.0,13195.0,75.0,140.0,215.0,1315.0,4220.0,5535.0,9035.0,8500.0,17535.0,7325.0,6640.0,13965.0,1870.0,2830.0,4700.0,1150.0,3255.0,4405.0,75.0,140.0,215.0,3090.0,290.0,215.0,2240.0,395.0,0.0,2330.0,1945.0,0.0,630.0,2285.0,0.0,1595.0,8280.0,0.0,9875.0,13195.0,215.0,2605.0,225.0,140.0,1830.0,175.0,0.0,1645.0,1340.0,0.0,210.0,1765.0,0.0,415.0,2515.0,0.0,6700.0,6020.0,140.0,485.0,65.0,75.0,410.0,220.0,0.0,685.0,605.0,0.0,420.0,520.0,0.0,1180.0,5765.0,0.0,3090.0,2780.0,2235.0,990.0,2140.0,330.0,515.0,205.0,1125.0,100.0,9105.0,2610.0,2415.0,1825.0,730.0,1475.0,80.0,125.0,30.0,50.0,0.0,6085.0,480.0,365.0,410.0,260.0,665.0,250.0,390.0,175.0,1075.0,100.0,3020.0
"Boston city, Massachusetts",2006-2010,6595.0,58915.0,65510.0,6515.0,24640.0,31155.0,8680.0,18975.0,27655.0,7375.0,13720.0,21095.0,56730.0,43720.0,100450.0,85895.0,159965.0,245855.0,34260.0,80615.0,114875.0,51185.0,74220.0,125405.0,445.0,5130.0,5575.0,17300.0,47260.0,64560.0,68145.0,107575.0,175720.0,52215.0,77690.0,129905.0,17480.0,35015.0,52495.0,15755.0,42005.0,57760.0,445.0,5255.0,5700.0,45720.0,14215.0,5575.0,22985.0,8170.0,0.0,17700.0,9955.0,0.0,9975.0,11120.0,0.0,18505.0,81945.0,0.0,114875.0,125405.0,5575.0,39925.0,13860.0,5130.0,18275.0,6365.0,0.0,11805.0,7170.0,0.0,5470.0,8250.0,0.0,5145.0,38575.0,0.0,80615.0,74220.0,5130.0,5795.0,355.0,445.0,4710.0,1805.0,0.0,5895.0,2785.0,0.0,4505.0,2870.0,0.0,13360.0,43370.0,0.0,45010.0,34655.0,22375.0,12165.0,17105.0,5790.0,9310.0,2180.0,16450.0,2975.0,110250.0,39250.0,29655.0,17685.0,9140.0,11230.0,2485.0,4895.0,530.0,3960.0,195.0,77020.0,5760.0,5000.0,4695.0,3025.0,5870.0,3300.0,4415.0,1650.0,12495.0,2780.0,33235.0
"Cambridge city, Massachusetts",2006-2010,1080.0,7985.0,9065.0,1105.0,3800.0,4905.0,1170.0,3305.0,4475.0,1300.0,2850.0,4150.0,11920.0,11735.0,23655.0,16575.0,29670.0,46245.0,5245.0,13975.0,19220.0,11245.0,15145.0,26390.0,80.0,545.0,625.0,2640.0,8190.0,10830.0,13850.0,20935.0,34785.0,11435.0,15805.0,27240.0,2640.0,6090.0,8730.0,2415.0,7150.0,9565.0,80.0,625.0,705.0,6160.0,2270.0,625.0,3955.0,950.0,0.0,3140.0,1335.0,0.0,2240.0,1910.0,0.0,3730.0,19930.0,0.0,19220.0,26390.0,625.0,5230.0,2205.0,545.0,3090.0,710.0,0.0,2460.0,845.0,0.0,1655.0,1195.0,0.0,1545.0,10190.0,0.0,13975.0,15145.0,545.0,930.0,65.0,80.0,865.0,240.0,0.0,680.0,490.0,0.0,585.0,715.0,0.0,2185.0,9740.0,0.0,5865.0,4925.0,3860.0,2555.0,3030.0,1125.0,2050.0,415.0,3490.0,545.0,18295.0,4940.0,4145.0,3015.0,1970.0,2370.0,780.0,1505.0,145.0,1410.0,110.0,13240.0,925.0,780.0,845.0,585.0,660.0,345.0,545.0,270.0,2080.0,435.0,5055.0
"Nashua city, New Hampshire",2006-2010,1155.0,3660.0,4815.0,1745.0,2690.0,4435.0,2150.0,2095.0,4245.0,2205.0,1725.0,3930.0,13870.0,3815.0,17685.0,21125.0,13990.0,35115.0,6555.0,6575.0,13130.0,14465.0,7285.0,21750.0,105.0,130.0,235.0,2320.0,3745.0,6065.0,18700.0,10115.0,28815.0,14510.0,7460.0,21970.0,4295.0,3170.0,7465.0,2210.0,3220.0,5430.0,105.0,140.0,245.0,3750.0,840.0,235.0,3510.0,925.0,0.0,1945.0,2300.0,0.0,1500.0,2430.0,0.0,2430.0,15255.0,0.0,13130.0,21750.0,235.0,2830.0,705.0,130.0,2230.0,460.0,0.0,910.0,1190.0,0.0,430.0,1295.0,0.0,175.0,3640.0,0.0,6575.0,7285.0,130.0,920.0,135.0,105.0,1280.0,465.0,0.0,1035.0,1110.0,0.0,1070.0,1135.0,0.0,2255.0,11615.0,0.0,3735.0,2990.0,3500.0,1405.0,1895.0,630.0,1395.0,180.0,2375.0,230.0,12900.0,2820.0,2295.0,2220.0,750.0,875.0,115.0,345.0,35.0,130.0,25.0,6390.0,915.0,695.0,1280.0,650.0,1020.0,515.0,1045.0,145.0,2245.0,205.0,6505.0
