RegionName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31
"Goldsboro, NC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1257.2841354637294,1257.0628905855597,1237.226972940192,1238.020336731498,1246.961832268801,1269.554396123212,1284.1357563695822,1275.5320311074604,1254.8887433542902,1245.8451472923423,1269.3596521513648,1319.552946082812,1333.1046069547938,1333.5666024124853,1332.442820937232,1365.2667639622737,1393.7287150553227,1375.0740778256927,1360.9570425283248,1352.582829512755,1374.3485516860767,1386.736111111111
"Watertown, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1116.961385822736,1125.4496343469668,1120.3752774292325,1120.4930576859504,1138.2833396611754,1142.477821351995,1150.8018210210205,1119.786740744588,1125.816952341558,1128.627586338303,1154.3809890875075,1164.500918717638,1174.9640738587518,1192.7850161114154,1202.281928644726,1203.1092377197372,1208.5025378850248,1197.1323428065814,1204.668648352707,1182.2346258757334,1161.4124376158632,1167.54378039775,1191.5977044424417,1242.3598272601478,1262.9295283078634,1281.8628186604687,1292.3755012351562,1278.6255003952806,1291.3528324621384,1272.1383450521894,1288.345572996604,1272.6839826839823
"Sheboygan, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,846.884963065183,,864.3972063500773,878.2768892397776,873.888251810731,876.7273908933183,896.9203006836555,925.575356257246,927.9964059026216,931.6492292365444,919.4390874689608,929.2633096069734,931.9057946588348,965.7980882077208,962.9256032137212,959.5071238095776,943.2015178737956,942.7615690344524,957.669383854913,961.0286042683496,975.4067353183278,976.3211082384148,1019.0732490288344,1031.724331362563,1046.8183215285385,1006.3697617581096,1007.8234324407288,1005.3055555555557
"Weirton, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730.6361319248116,725.2898432280338,731.5095793282409,706.2015926019226,696.1409525904412,695.1672607773014,701.3502979593376,692.9014762941619,690.7630401077433,690.7937484333379,696.3669656722785,710.637545762657,701.9910273295549,708.5823883509821,710.0961999517475,735.0836040661387,749.1882067768591,747.1953687189033,735.6142904617298,732.3338380228129,739.600267700996,742.9390835116667,746.1445702193184,751.0773388541758,757.6448716942822,751.7005734777114,738.8825646705346,734.0260720682737,740.4583333333334
"Missoula, MT",760.2308255471767,760.7656984297769,769.8265216230777,775.5260650267916,783.3952189373377,783.5921063814458,788.7248415028782,791.7050004774251,794.2163072968948,796.9620477037835,807.0660556351137,804.9277442268555,798.2423732440094,792.191846283764,799.5993105422809,806.9906534410669,808.707055746539,811.9453564532728,819.717136361419,821.7612872563194,817.4175803390292,817.9451138502898,819.4706429435511,829.3937473579633,828.6581831611811,830.4143888918028,833.2860468937332,839.0924875860007,846.1606251813852,848.8122565389478,852.3205769143884,848.798229396656,847.9610756909633,845.3870533215497,845.2017196604377,842.0943115981453,839.3151736535638,851.4699571232819,863.6594096825598,871.2996529056811,868.6023036762625,870.2382523655883,872.9387041294723,874.0622939380219,865.3506303896004,862.0328112518894,853.2463231355586,855.3651573890411,863.2074465470289,875.3173389752651,892.2633701824334,903.220369919563,914.745163699478,916.7243157628964,919.1498800548547,917.237547738614,919.786723867202,919.5811789475416,910.1201851463708,902.3049349632377,893.501724288722,916.3773800161332,926.7667227388704,943.5662061030222,938.7362341510668,948.0815143120918,958.0668491949584,975.7380017667294,1020.5662089263626,1021.517707254694,1039.735170404126,1017.0600297856788,1053.9355556338703,1065.837170046243,1089.7271644334455,1112.9659230689065,1145.3950635983228,1205.1303539070825,1242.4363700108509,1251.004570961432,1231.4736278917692,1207.4017602431077,1212.7135971248397,1228.8318239329556,1259.9268051045065,1272.4529118368512,1286.4125305402868,1302.1965527019463,1323.203546410237,1330.8741223069828,1330.877104984374,1337.2121009699963,1328.6506133661208,1336.6547832456329,1327.2567269932356,1342.6753170464535,1327.3013858449915,1319.6966627539362,1323.9389131713656,1356.0156878187431,1389.7217704709349,1405.5403123323836,1413.214943911928,1407.4509350864676,1397.293267308468,1387.283971990166,1384.497554021382,1380.144477534958,1363.3983417372096,1364.861648257648,1383.6297205766436,1407.1783064191177,1423.258628974192,1439.9054195233969,1453.3696312232285,1468.883185399056,1450.9342912501536,1429.1926129426129
"Wooster, OH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1006.2234747690222,1010.1592196821812,1029.7062690978362,1053.8066913984644,1078.2900683199548,1060.5910576110182,1046.4457787723957,1038.8453388332432,1051.4331907035,1070.207225261811,1085.3097389566817,1099.338789319691,1102.0846861419288,1105.1978965757987,1112.7488564058497,1136.4081144040376,1157.8467873299765,1149.3680284015752,1126.0463555370354,1119.871313818078,1124.4810785206166,1130.50619413516,1152.8077352479982,1187.7868077147828,1209.6001195204522,1206.8959005966983,1192.6065811767862,1210.8870462451312,1196.626984126984
"Bozeman, MT",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1788.6378943763305,1802.208001247075,1828.0085214893936,1857.754568256999,1896.8466490259675,1922.5759160948733,1959.882128931113,1987.1932226449944,2013.7408640168685,2039.499412782416,2038.6526039972125,2039.26773725756,2032.8958379671164,2057.3113377330446,2110.5451872451854,2160.657873609282,2199.3784879465666,2237.134838809386,2288.663135060897,2304.360669014336,2291.046907265694,2248.68597283825,2192.535727354971,2149.537148713176,2137.2826871603256,2177.6195882885263,2239.0923762727234,2285.207302814768,2331.2010192527378,2341.9525236265554,2332.6714884838066,2304.9684977720904,2282.4441493637355,2265.388962453539,2231.951907719297,2217.320437117017,2208.5549612684977,2221.248359524224,2257.277251100636,2292.454118408424,2333.391239337525,2350.3735975303503,2359.7610086722043,2352.134774250784,2339.2684875491886,2309.418831168831
"Anniston, AL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,892.1961837644178,886.5399778462753,885.2805007633013,892.1180367286547,888.3720426039454,898.9211076975168,919.4488997783436,923.4559126676476,931.1236557066542,931.0625507769612,937.990985561672,920.5513449394316,919.1767374824152,921.7117826480422,948.8824125930188,953.3921903491618,960.5283604010376,961.6842615695028,965.6190476190476
"Beckley, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,912.9329917309824,987.8391534131534,962.3334836950074,1009.8527947717056,994.5339103055608,1067.4046219404477,1031.797356542091,1033.1009896579797,967.7777777777776
"Williamsport, PA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1836.2154172896903,1831.0347411172488,1839.73610472794,1808.8640180331004,1858.7753714583605,1844.4042409932013,1837.7177513154231,1812.7735350586963,1846.633624889277,1818.6985101976868,1820.272584962626,1824.5042348416075,1877.4647177590955,1906.748058039963,1920.53642729068,1932.8643976518129,1940.54381745419,1949.5833333333333
"Brunswick, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1577.8200961971934,1527.3548517232334,1528.8310167007194,1566.037835319146,1598.782519063482,1624.2046220622633,1639.0640799847197,1682.031151169768,1701.973577679993,1698.951229428339,1699.2611219734151,1699.9903755528708,1719.27182270352,1700.6783598315335,1713.0794651310234,1721.3462013804124,1736.747087900177,1718.8644094871167,1726.4473242109475,1743.4840952180602,1759.9151360678577,1767.919782160174,1744.5393677528448,1752.5071474116526,1750.7220013458127,1775.3939392524244,1770.0328859162923,1785.6291846481483,1788.362528650676,1820.8050503682773,1807.4721103757504,1784.97300758142,1770.2602646794942,1764.7271450739177,1788.2701149425286
"California, MD",1137.562704002608,1145.0357579347549,1151.475658796575,1140.3687844883432,1149.041965117712,1151.476068362731,1169.5859359558783,1167.052950405507,1168.4014507055597,1166.7627813824315,1160.43244350238,1150.2314951984138,1145.029174579172,1149.2349245887544,1163.1249793730394,1169.2897361058992,1175.8413011150012,1177.3253334908322,1183.528791988805,1187.8474445022323,1194.266077572334,1190.987395907748,1186.688267876952,1182.180804330138,1184.1006085773934,1190.1634421784538,1194.5693747487155,1206.9623385407267,1214.713931140521,1215.0981736052786,1213.2576437290434,1210.0671654170917,1209.1217584523465,1208.510290619266,1211.8244929653913,1213.9109638754885,1234.398299706648,1243.3896726059872,1243.2737902759336,1226.5274163317113,1230.9511987538583,1237.4680785789835,1240.8664979000534,1241.7045170341344,1252.4760329857088,1265.7540748097178,1263.350617190676,1270.8849991044617,1259.6139505604206,1265.0386832785075,1253.955185796466,1259.845166221532,1264.9716476625922,1274.0457604901885,1282.1671618889895,1287.469388523805,1288.3808577045363,1297.8227421487916,1299.5143830692257,1311.3542986228265,1327.872644449125,1351.1489089936374,1360.7539606551838,1351.0991032662378,1333.6125337457297,1337.0791422989168,1338.728636810538,1348.2943664306126,1340.0662014708969,1338.0583593463766,1347.2407962244984,1367.517158012621,1397.2359674576392,1403.2243815638492,1424.9004451745,1448.6008718620562,1482.3514153872811,1513.7277328052703,1525.5476364904623,1556.9937349679494,1547.8738375637597,1576.310291434977,1553.9594728748446,1569.7456520870978,1540.785128373862,1549.4718623352576,1537.9551273791271,1553.544090530405,1556.9727830711513,1577.423061418545,1601.5157072310378,1610.0703986051976,1617.7391720756918,1589.933375950461,1566.085597891397,1553.4463447693315,1563.9780025402845,1585.273057741445,1599.6073490163465,1607.1739164005382,1628.2144038138745,1659.0538674487789,1683.9607611034255,1710.7710219443954,1691.6715230762534,1683.793140711829,1657.255444512534,1660.7217462825636,1681.4064653452515,1713.8009087151393,1742.763527772349,1768.976341062341,1795.37038395858,1806.155800382019,1800.6233707248232,1786.244517304228,1790.2963372920408,1776.3910256410256
"Twin Falls, ID",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1391.254992652584,1398.3835420720688,1419.867611955225,1421.071841185789,1423.6459605899852,1411.3860538790043,1393.612997561599,1381.8612550952143,1400.2372219456918,1428.1136947882096,1461.9769690957307,1459.675971559711,1458.9068837938505,1453.49445386323,1472.9421893531658,1478.8878312659765,1494.7518697016951,1450.8652074080662,1473.8842257238996,1476.041375754873,1514.8466557719123,1519.8725578222643,1521.227652973925,1523.8072304984369,1521.3884446377706,1542.7665561249005,1553.9918896135764,1559.6414545571977,1563.0556047549778,1570.4718013468012
"Cookeville, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023.6695221788636,1052.1676060438945,1045.9670903479855,1057.3054149940006,1063.2222455740446,1081.3119529627045,1102.0693575774592,1127.8995674868145,1163.304134135465,1167.0885594870058,1164.719254874939,1157.2634841148565,1157.2245838638937,1191.8098362664855,1178.4503939911974,1188.732619163824,1156.1222727819677,1176.765944433639,1204.4088457510302,1232.136437340097,1244.559373278706,1236.002252780498,1241.2977251927718,1242.8220355879312,1237.077270493426,1217.9494084504013,1225.5151355297578,1240.8737821891789,1265.00114404946,1240.2387178719948,1217.3453723039572,1222.1531128829547,1254.3394310917877,1288.1354004316977,1297.657378443069,1283.9583187040423,1278.793302217954,1262.0416666666667
"Muncie, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596.7330429851002,607.6760899885121,614.907872179658,622.7723667101354,630.0299026911638,632.5669181446108,638.4505948674376,634.2514452853313,634.9878413990956,626.5460351433939,633.9863572147196,635.8989281350878,634.4477153145715,632.8862499612129,637.8226525578815,652.1344292713393,660.4608571459682,665.8778962751932,674.8691740354999,674.079874346073,675.8366904917658,674.8352600776346,678.5011213947305,687.2942036017199,685.2503424727831,683.5641171298296,671.6146676213289,676.2550061188025,686.3322651090723,693.7883990561437,690.9245811181074,686.6958358222694,686.6472729653175,686.4208406469933,684.9335509197297,691.3176724710133,702.0843292606056,720.630964959615,722.8619136431827,729.0753780411362,729.3291384129367,748.4422536189852,741.5069032756301,749.9632449893164,741.7318031534182,749.219241931864,759.1435327326802,753.6851034105933,779.2840962791386,780.6137750320603,785.2782267854009,801.2377487065124,822.8847637670139,849.9792233053055,832.5183246272584,810.7793302839297,822.1687765280436,830.3086107121811,859.3223567392408,850.833680235541,876.4758559839445,873.7951134670976,889.712012587681,877.786739005033,875.7714110129389,879.4141105035111,880.4172209571692,891.7060594402428,906.2426930127334,916.9061181078864,913.847673791723,898.4479424597517,902.903430568782,922.1961826467503,925.740186864173,936.495786880812,929.5257958601984,941.733143422398,929.4181996435892,939.3149263991528,955.9574021603404,976.9043433192094,973.96731302993,964.9743419365916,973.6996967297572,994.5358564280982,1000.3742972241724,995.5421195810312,994.2012345679012
"Michigan City, IN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,965.7919167191368,964.7488291222372,951.042859845414,935.0240189036404,950.105025334752,993.6762667774412,1024.5074346682102,1034.3659757435307,1022.3818692542958,1025.1558617271526,1033.4489705962349,1039.9339606786837,1044.635346325488,,1041.7103891409408,1050.8799798830466,1059.082233581969,1082.314925393873,1102.1293301346857,1117.256032976604,1123.2488903007395,1113.271463547482,1080.8788260893175,1069.3016359825808,1092.9093437607846,1117.441423289378,1139.2432627778182,1137.145285392792,1144.5020785783086,1153.8958504670672,1173.1195409032885,1186.5967763853905,1191.4966681871006,1191.1507936507935
"Roseburg, OR",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1343.0305875360093,1344.1926962451478,1335.7568440798009,1323.3087965095024,1348.6632967624107,1375.6807307710906,1403.135966853827,1379.8932485846333,1345.5420514859943,1343.0930156905338,1351.2764121558653,1395.2823159736115,1406.412954845984,1391.006494382651,1357.1354864835812,1376.8045442053565,1416.4221411637204,1461.1769395303102,1473.9673249059892,1475.0600244846642,1483.4286212069603,1447.5410360727485,1435.6666666666667
"Lewiston, ME",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1290.9987164032634,1285.7388246576932,1283.2099644294708,1303.0197124539695,1314.7305613877672,1346.411188754009,1344.2569225415289,1364.7799120402078,1346.2828021386229,1371.0236664108684,1393.6565165363972,1426.9304184839652,1432.3462109681343,,1384.5520571732022,1393.3813331384372,1411.5905310074854,1432.959951943078,1460.8740807713923,1475.1404031920588,1499.4293711030643,1503.3828053320442,1516.635220374524,1513.690476190476
"Longview, WA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1118.1770670147823,1134.3012686613067,1142.8610407257663,1172.798494644701,1193.0632832023628,1201.343678163583,1184.8439215387466,1180.331217637456,1164.0675209668102,1182.3014363216691,1172.1635768988876,1183.93002553273,1198.138733997164,1206.5516701284912,1201.7266457701369,1213.9052823631089,1226.4531108306217,1230.6643774473098,1205.5643608006317,1192.214304399948,1192.3495166930006,1205.850356880591,1228.1434212139857,1219.9343160231388,1229.997338065726,1216.4616800943368,1237.9058013745434,1246.3388349504742,1252.2095778117616,1236.353883614107,1213.9868429890932,1210.2397738450588,1249.2142857142858
"Kankakee, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1018.3200440925144,1027.6493461254058,1034.353406363154,1030.3799899270227,1055.919718678074,1056.068861236596,1064.4549075136845,1050.3982297509924,1037.1282470869303,1054.2895985180455,1069.4439513776824,1094.8355241674928,1111.0243400235825,1124.540693406127,1132.9792602349123,1140.6181169269726,1155.331825555187,1167.1713555733522,1151.661068131816,1151.7428169202535,1159.9677713717076,1186.9983268608576,1185.8782302508112,1200.3534586384949,1187.6741071036956,1217.626866924158,1206.7965576569582,1228.4204939267893,1218.8297238749558,1239.8710394025663,1239.6756806541405,1257.526081038827,1248.5647659630638,1266.62248638108,1252.342762942408,1268.6914193861712,1264.565222130501,1285.048175517407,1309.5551342824829,1331.9461539717124,1333.7897879315908,1319.3970943637607,1302.6165182509465,1316.6666666666667
"Bluefield, WV",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,653.6568341912395,669.3131785704311,653.6479535897915,693.0850525151516,697.6191158260125,710.2833287501616,691.2653837391325,695.965593757352,732.1799479246603,742.2463831122535,743.451832454328,731.387973622934,761.2625098583893,754.5567882568802,778.1862895932477,774.475682833675,801.7686389195658,803.75
"Show Low, AZ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1779.3757710681696,1818.4734364352591,1841.972178440977,1914.57863182708,1924.3310111280464,1937.6017908476151,1866.0416666666667
"Richmond, KY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782.4163654463697,788.1066927641737,790.98383991443,788.6375041512058,784.8000656658189,790.6089892655274,796.2705735864561,804.8413862919924,802.2406276558496,796.5909093066509,785.0152159061147,785.5454039693035,783.2079248077621,791.657421103225,783.080133603509,791.556139921221,794.168205107168,805.6460461022623,810.7043782770883,813.3949028146235,815.8377221115361,816.2565617751212,807.1910534092755,808.6329314239244,810.2775933386671,812.7963417170519,833.65558988049,844.9399227867038,858.3905688776225,844.2911779749841,858.0487556831666,881.1668360491066,895.5554329550364,891.5172602446492,884.5859529930245,884.7152732729364,890.9560438987924,900.6842734091626,910.5922094590971,926.3019343616264,946.1377732597348,967.960690721062,961.618452754029,956.3575112692788,953.3937124031366,977.7927509019262,989.132074126505,1001.1203334474276,996.4271569029992,994.0103785607688,991.6764945544472,999.4488902891936,1017.3360833261372,1014.4809001761064,1012.4254142567584,1012.117183032594,1036.6369114547083,1041.916988008776,1038.041430667334,1039.91813474497,1039.7188172391438,1054.9122224998453,1046.5886441318837,1053.6707365019693,1047.936192184531,1066.106145175164,1084.3041166740438,1093.2893610276726,1080.5637691740124,1080.7870370370372
"Tullahoma, TN",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.128736249428,1241.4445459668823,1259.0716523053025,1302.6242886516811,1306.224315266137,1314.648422061883,1323.335250700106,1331.5283729754942,1356.0018507641837,1345.6780854835658,1354.960876255671,1355.2348723056716,1358.3274167511472,1347.5988715822116,1356.1663951785529,1372.3887537476826,1407.1315651639054,1403.1076210130425,1409.718894492544,1408.9945487140506,1438.238823818327,1442.4583583868985,1456.3656891275357,1458.065118758533,1477.8632659472466,1454.7145798729614,1470.251453052337,1488.0831953586408,1532.101690867191,1539.500489413496,1546.0047641950875,1539.576875032434,1538.5011390602388,1515.5
"Whitewater, WI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1193.2474863988675,1216.0950261725438,1260.3091870211706,1231.9937290735393,1226.1772604756454,1218.1623982304309,1249.81704361203,1257.4222105626386,1287.3170878176054,1307.9183855275014,1324.4872745220962,1319.9752443634568,1373.9267146017976,1387.6216437164985,1405.1360460417295,1381.7390810478762,1410.17222352076,1427.6814285180778,1428.1237626988425,1425.6201287499434,1423.4522517525595,1408.0430197065002,1457.9214614605455,1454.3626833832393,1481.765544507835,1494.0702658258608,1527.1989897690169,1545.7252463188183,1513.4049386663885,1538.3817908346357,1580.665546073403,1604.1789117797562,1603.5152277876616,1627.6507986446438,1635.361111111111
"Ithaca, NY",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.758076949192,1597.1026621233582,1567.5556920448369,1556.5131245304271,1589.9824401966978,1612.05174743251,1635.7995370552903,1671.999867331279,1710.2251035379684,1726.6194303632567,1722.538789368456,1686.9078332670106,1679.1520358987664,1693.5038379463997,1702.432773207358,1695.1155242191328,1666.632874687511,1698.9347551935764,1701.585162100568,1741.929983518483,1755.337519628002,1796.9836022474683,1825.174001121702,1780.9835111639377,1740.7534299080137,1690.8656283589487,1698.383630462501,1711.5303347948077,1733.9603863251773,1748.8472625876973,1769.7424367154724,1809.9401150366064,1808.988779228543,1941.625436643044,1969.8204716415148,2054.8237716822264,1985.4648480841915,2004.954575474928,2053.1790707072114,2096.0250947354198,2119.640072857633,2123.9884926237646,2074.262946130189,2039.3637896662572,1999.59731474426,2030.1514557536384,2100.386516860678,2147.468463935281,2163.632606236052,2145.639341606802,2145.931939346066,2134.377820779121,2114.5780259314965,2156.979618151827,2179.2399182704544,2229.6616334707064,2211.3186037942287,2194.877965909184,2120.215691852015,2129.0378927707884,2191.755121552372,2294.75624009257,2332.784662899772,2315.702181862196,2314.108412419372,2318.7582665856403,2361.445090275115,2367.013281870213,2386.2493014495344,2364.299707602339
"Grand Forks, ND",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.9091968253243,743.5635879523246,746.5007644322777,743.887503300191,747.4725580973989,740.0125625819069,736.4558541221098,736.5473258228592,734.5951436196797,734.9439761848363,730.3414794548634,724.9755713201597,720.0119013858524,724.9823367784145,734.123203138768,746.6568020972654,753.5308097296521,752.5079629219808,750.0072418785398,744.8072412513466,737.141571750283,735.7254882200558,741.0335594345503,744.669864880875,751.8081210320427,754.7970826858722,763.1413001049027,763.5260930607983,763.2081675177133,765.5657035734099,763.7759751832372,757.2689557333216,759.6573423938074,766.1838957663841,772.6807392849854,761.9957015464548,755.8556870008844,759.5890486023281,771.2574477254608,777.6521108910393,777.7883285364878,781.0356669593618,781.9576520333871,783.4777399950622,787.8262398040866,788.804216774936,787.1705594008042,787.554073666404,788.4940359646088,787.1857800566099,789.4080693068637,793.7899360396028,807.0867974330874,812.1936670946852,817.6520855003104,821.6366550960814,829.3590846001433,828.7042893972235,828.7372334603032,822.0409273165669,827.0036164036023,827.6188401386208,832.9949940657787,837.4949516611127,841.8337100432982,848.151192387042,854.0065363163393,864.7629221999009,867.8448046000861,866.7619587290721,859.9952416103109,859.5445320725611,854.5985703890524,861.8067891688463,868.828433692606,888.4294485436341,896.7090073325631,901.237978276395,908.1609306125108,915.6195859586268,926.8585639400484,925.1686354962992,919.469446563268
"Decatur, IL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.820004254314,891.1239772658456,886.4660221060134,874.3084348057401,908.83779447344,908.9315645870968,932.9094051948192,923.9866943854388,933.9309492136822,946.6194265742148,951.8180908887648,964.130574539134,956.44713547025,946.5576114922536,937.455210866628,1001.88310423395,1031.6683677392716,1051.9893958687924,1015.4954853305136,1022.23718730334,1025.4351410105091,1060.5
"LaGrange, GA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1130.3776444283997,1148.900854184044,1191.996274591453,1229.967045620636,1260.402767307458,1254.2572563922215,,1268.7508365484382,1300.3425189929333,1299.8107162008346,1311.44517779671,1313.5829623609848,1312.2698349852635,1266.0093434745029,1285.5772460897072,1295.7369024119428,1362.9570771108222,1371.9314739433723,1388.2201699243678,1365.2855104943103,1358.0174150631494,1353.510966198485,1356.5980836391414,1383.150341433372,1415.1361964399136,1427.5521161048314,1430.2207715399456,1411.785832926886,1458.913710619927,1491.6819530945577,1528.014509351479,1499.0120669487003,1441.705164304329,1423.9709557564015,1432.5727222187925,1440.684523809524
"Bay City, MI",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1113.4305271308524,1102.7896459929837,1125.721642433106,1121.2717055244568,1132.2023836210285,1105.337192072539,1128.782964797672,1143.0878654250353,1141.8834370613731,1117.8007476159548,1097.9422588930515,1132.001273561076,1143.5402192219392,1159.8634090693035,1147.1008397248374,1153.4645097440416,1151.5935673368194,1133.7044894267428,1118.845695950308,1144.971349567681,1165.0806681961549,1193.0395738873126,1167.8733097877812,1192.6255254332518,1208.7130722731397,1237.4649943830864,1228.2789121000003,1197.7624319260162,1205.0636942865958,1226.3333333333333
